scorer,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,objectA,objectA,objectA
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
3198,283.6814880371094,291.920166015625,0.9925708174705505,279.9175109863281,306.8336486816406,0.9974156618118286,271.80810546875,312.1221618652344,0.9997727274894714,265.6789855957031,319.3251037597656,0.9968155026435852
3199,291.0536804199219,327.1275939941406,0.9990898370742798,281.8198547363281,317.0430908203125,0.9991937279701233,271.6250305175781,306.1982421875,0.9999802112579346,264.560546875,312.8838806152344,0.9983104467391968
3200,290.4819030761719,328.7742004394531,0.9880952835083008,282.1254577636719,311.6844177246094,0.9979768395423889,273.2041015625,306.7632141113281,0.9999665021896362,264.8676452636719,314.1116638183594,0.9941565990447998
3201,292.249755859375,326.45977783203125,0.9983782768249512,282.0439453125,316.7351989746094,0.9989660978317261,272.3209533691406,305.22601318359375,0.9999825954437256,264.636474609375,311.0739440917969,0.9955815672874451
3202,293.3193054199219,327.052978515625,0.9958546757698059,283.4425964355469,313.1964416503906,0.998100221157074,272.7796630859375,307.14434814453125,0.9999575614929199,266.50457763671875,314.2027282714844,0.9850783348083496
3203,291.68463134765625,326.5764465332031,0.9921108484268188,282.5307312011719,313.1539001464844,0.9977725148200989,275.1103210449219,307.53643798828125,0.999961256980896,266.4588317871094,314.8540954589844,0.9650840163230896
3204,295.5072326660156,326.2334899902344,0.9979941844940186,283.8428649902344,315.5527648925781,0.9992104768753052,272.9837646484375,307.39215087890625,0.9999829530715942,266.6224365234375,312.26361083984375,0.9957762360572815
3205,294.17669677734375,324.2231140136719,0.9820842146873474,284.09576416015625,314.3078308105469,0.9984511137008667,275.3887023925781,307.3216857910156,0.9999804496765137,266.9725036621094,311.9159851074219,0.9849120378494263
3206,298.0469970703125,324.8158264160156,0.9808616042137146,286.1391906738281,313.0113220214844,0.9994994401931763,275.028076171875,308.1257629394531,0.9999808073043823,267.0327453613281,314.0390625,0.9922816157341003
3207,297.968994140625,322.1346130371094,0.8791306018829346,285.51593017578125,311.40838623046875,0.9996640682220459,274.8563232421875,307.1968688964844,0.999982476234436,267.9031066894531,312.222412109375,0.9817430973052979
3208,285.54302978515625,292.61669921875,0.9306759834289551,282.1925048828125,306.94927978515625,0.9981840252876282,278.55926513671875,308.74957275390625,0.9999741315841675,273.6958312988281,317.6578369140625,0.9654746055603027
3209,301.0413818359375,322.49676513671875,0.9500333070755005,284.087158203125,307.75372314453125,0.9987955093383789,277.71893310546875,307.1006774902344,0.9999616146087646,271.5091857910156,313.143310546875,0.9634591937065125
3210,287.218994140625,291.46099853515625,0.8665140271186829,283.345703125,307.1274108886719,0.9988055229187012,278.02337646484375,307.0361328125,0.9999871253967285,271.018798828125,312.1090087890625,0.9740864038467407
3211,299.7250061035156,309.5060729980469,0.9065215587615967,286.7335510253906,305.30328369140625,0.9989966750144958,277.3078308105469,305.71368408203125,0.9999662637710571,272.222900390625,311.4992370605469,0.9823317527770996
3212,302.929931640625,315.6021423339844,0.9856542944908142,288.9007263183594,306.274169921875,0.9993982315063477,278.4519348144531,303.6626281738281,0.9999649524688721,272.0867919921875,309.1116027832031,0.99650639295578
3213,306.98944091796875,315.3589172363281,0.9300463795661926,287.4469299316406,303.31689453125,0.998865008354187,280.0306396484375,305.4049987792969,0.9999352693557739,275.39154052734375,312.29351806640625,0.9873615503311157
3214,303.7640686035156,305.9223937988281,0.9989638328552246,291.04571533203125,304.4371032714844,0.9999048709869385,278.69482421875,305.0804748535156,0.9999324083328247,271.5747985839844,310.8169860839844,0.9993357062339783
3215,309.08172607421875,316.9412841796875,0.9877985119819641,291.46978759765625,306.8326721191406,0.9992172718048096,282.8687744140625,304.2007141113281,0.999819815158844,273.0333251953125,308.76898193359375,0.9976829290390015
3216,310.39337158203125,316.00201416015625,0.9863720536231995,292.1859130859375,303.29547119140625,0.9986820816993713,281.6292724609375,305.44488525390625,0.9997372031211853,274.53955078125,310.6371765136719,0.9983093738555908
3217,309.07000732421875,315.8518981933594,0.9830893278121948,296.7596435546875,303.84783935546875,0.9993683695793152,284.8456115722656,302.9423522949219,0.9997580647468567,274.0517883300781,308.5794982910156,0.9996404647827148
3218,310.4685363769531,317.6358337402344,0.9188188910484314,292.73260498046875,297.90020751953125,0.9934256076812744,286.1825866699219,302.3548278808594,0.9996180534362793,281.5561218261719,306.6569519042969,0.9752473831176758
3219,310.19537353515625,319.4892578125,0.9816576242446899,290.6596374511719,295.4491882324219,0.9955522418022156,286.61541748046875,302.7742614746094,0.9995948672294617,287.7204895019531,308.865234375,0.9902162551879883
3220,310.80548095703125,321.0096130371094,0.9969052672386169,296.8661804199219,306.7707824707031,0.9985069632530212,285.37725830078125,300.1164855957031,0.9996747970581055,279.52899169921875,306.54901123046875,0.9960852861404419
3221,310.4839782714844,316.9193420410156,0.9707566499710083,292.7875671386719,295.78411865234375,0.9981839060783386,285.0947265625,300.4579772949219,0.9997079968452454,280.2669372558594,308.744140625,0.9940127730369568
3222,303.73175048828125,328.27392578125,0.9929185509681702,292.22430419921875,292.52734375,0.9987183809280396,287.95050048828125,301.493896484375,0.9998383522033691,284.8011169433594,307.89862060546875,0.9876064658164978
3223,290.0079040527344,280.9852294921875,0.9950189590454102,290.09576416015625,290.2463073730469,0.9993126392364502,288.08837890625,302.8311462402344,0.9997826218605042,290.0474853515625,310.4107360839844,0.9873846769332886
3224,291.42578125,282.2252502441406,0.9577163457870483,291.4789123535156,292.8910217285156,0.9986400008201599,288.8124084472656,301.5852966308594,0.9998250603675842,289.5400390625,309.5673522949219,0.9941645264625549
3225,288.18438720703125,281.33416748046875,0.9889000654220581,289.2442626953125,290.56182861328125,0.9986141920089722,288.7029724121094,303.8133239746094,0.9998123049736023,290.64886474609375,309.93243408203125,0.9950844645500183
3226,308.80364990234375,299.5783386230469,0.9486709833145142,293.0760803222656,295.5753479003906,0.9980816841125488,287.4928283691406,301.08502197265625,0.9997041821479797,287.77166748046875,308.7789001464844,0.9949724674224854
3227,309.6393737792969,298.274169921875,0.9844618439674377,299.13995361328125,298.8907470703125,0.9991740584373474,286.4798583984375,299.3260498046875,0.9995018243789673,283.3394775390625,306.02569580078125,0.9937022924423218
3228,292.55096435546875,281.0375671386719,0.9493096470832825,296.6120300292969,294.8990173339844,0.9990498423576355,290.03900146484375,301.4103088378906,0.9997712969779968,289.8641052246094,308.0176696777344,0.9931206107139587
3229,311.90594482421875,307.1412353515625,0.9571146965026855,301.2756042480469,299.5762023925781,0.9994926452636719,291.0841369628906,298.55853271484375,0.9997997879981995,287.0047302246094,304.52032470703125,0.9923413991928101
3230,312.4660949707031,315.6558837890625,0.9157940745353699,301.56103515625,299.58355712890625,0.9991728663444519,290.6753845214844,294.53338623046875,0.9998881816864014,285.31390380859375,302.15692138671875,0.9858031272888184
3231,307.3674621582031,303.94683837890625,0.9398781657218933,300.2987365722656,298.58209228515625,0.9992334842681885,289.5218811035156,294.50341796875,0.9997971653938293,285.0112609863281,302.16925048828125,0.9679530262947083
3232,293.40521240234375,279.3062438964844,0.865348219871521,295.5425720214844,293.0827941894531,0.9987151622772217,291.1958312988281,299.4378662109375,0.9998134970664978,292.1834411621094,310.5743713378906,0.9975047707557678
3233,299.5162048339844,279.2889099121094,0.8670483827590942,297.2038879394531,295.7095642089844,0.9994593262672424,290.78387451171875,298.0722351074219,0.9997197985649109,289.1172790527344,306.7274169921875,0.9902129769325256
3234,291.9709777832031,279.9512023925781,0.962781548500061,293.6007080078125,289.8492431640625,0.9992984533309937,290.127685546875,301.30712890625,0.9998531341552734,290.2738952636719,310.93109130859375,0.997316300868988
3235,308.6285705566406,316.9750061035156,0.9404053092002869,296.9423522949219,297.7366027832031,0.9963488578796387,290.3960266113281,296.9661560058594,0.9997039437294006,287.7707824707031,304.968017578125,0.9842766523361206
3236,291.32586669921875,279.09722900390625,0.9654219150543213,292.17901611328125,288.3144836425781,0.9991428852081299,290.4852294921875,301.6055908203125,0.9998883008956909,291.6163024902344,312.5243225097656,0.9987768530845642
3237,308.4654846191406,314.79766845703125,0.993685781955719,298.5483703613281,296.58306884765625,0.9991042017936707,289.67681884765625,293.7222595214844,0.9998021721839905,285.975830078125,302.11297607421875,0.9863588213920593
3238,288.0362854003906,279.1597595214844,0.9746686816215515,291.6648864746094,287.09100341796875,0.9987934827804565,289.61517333984375,298.8633728027344,0.999839186668396,288.6459045410156,309.7666320800781,0.9964607357978821
3239,293.3022766113281,278.91265869140625,0.9593993425369263,293.6380310058594,288.2012023925781,0.9990931749343872,288.79730224609375,298.46453857421875,0.9998082518577576,288.5516052246094,308.6968078613281,0.9976903200149536
3240,294.4366455078125,278.4071044921875,0.9324348568916321,293.33428955078125,286.0046081542969,0.9972080588340759,290.0264587402344,298.0659484863281,0.9997614026069641,289.2082214355469,308.8924865722656,0.997698962688446
3241,292.2197570800781,276.7001037597656,0.988956868648529,295.2543029785156,291.1120300292969,0.9968396425247192,291.05218505859375,298.3636474609375,0.9998193383216858,288.65301513671875,307.76177978515625,0.9965999722480774
3242,292.47344970703125,278.6018981933594,0.9531263709068298,293.6650085449219,288.740966796875,0.9981993436813354,289.91650390625,297.79852294921875,0.9998120665550232,290.367919921875,307.3074645996094,0.9953051805496216
3243,311.7919921875,299.62982177734375,0.9656649827957153,301.8039855957031,296.22509765625,0.9997214674949646,290.1647033691406,294.18975830078125,0.9997839331626892,286.10430908203125,303.9971618652344,0.9969403743743896
3244,315.7139587402344,291.6206970214844,0.9894372224807739,304.3267822265625,292.31072998046875,0.9997771382331848,291.7571105957031,294.5218505859375,0.9997093081474304,288.3641052246094,304.6165771484375,0.9958859086036682
3245,310.2034912109375,282.6161804199219,0.954404354095459,303.9779357910156,289.1390380859375,0.9994640946388245,295.9803771972656,295.2702331542969,0.9994895458221436,288.81494140625,304.7262878417969,0.9960671067237854
3246,322.08905029296875,288.36163330078125,0.9966905117034912,309.7760314941406,290.49993896484375,0.9996545314788818,299.5564880371094,292.9092712402344,0.9996629953384399,291.16766357421875,302.0302734375,0.99826580286026
3247,325.5606384277344,290.17462158203125,0.9915187954902649,314.6766052246094,291.6327819824219,0.9997100234031677,301.8453369140625,289.8616943359375,0.999737560749054,297.1172790527344,299.8607177734375,0.9925258159637451
3248,325.1230163574219,285.3244323730469,0.9841355681419373,313.8218994140625,287.646240234375,0.9986698627471924,302.58673095703125,289.9936218261719,0.9997385144233704,300.2730407714844,302.4210205078125,0.9965323209762573
3249,323.75335693359375,283.4084777832031,0.9719203114509583,314.566650390625,289.03363037109375,0.998111367225647,304.7452392578125,289.4661560058594,0.9997254014015198,302.7303161621094,302.42010498046875,0.9921253323554993
3250,323.1653137207031,281.5732421875,0.9625649452209473,314.1674499511719,286.978271484375,0.9981787204742432,306.1244201660156,288.4233703613281,0.999761164188385,302.83367919921875,298.4496154785156,0.9846914410591125
3251,325.3280334472656,292.318115234375,0.867542028427124,315.5013732910156,285.6164855957031,0.9962837100028992,307.3787841796875,287.3403015136719,0.9998501539230347,305.6339111328125,295.2663879394531,0.9866198301315308
3252,320.878173828125,276.8555603027344,0.9278528094291687,316.0885925292969,283.0359191894531,0.997545063495636,307.9364929199219,286.81134033203125,0.9993501305580139,303.91217041015625,297.7659912109375,0.9901086091995239
3253,325.361083984375,281.049072265625,0.9651681184768677,315.28485107421875,283.9193420410156,0.9986347556114197,307.7862854003906,285.4246520996094,0.9993934631347656,303.6568908691406,295.5143737792969,0.9938175082206726
3254,327.050537109375,288.6944274902344,0.879485011100769,318.481201171875,283.1072692871094,0.9964941143989563,308.03369140625,285.9922790527344,0.9991601705551147,305.1027526855469,295.336181640625,0.9876803159713745
3255,325.9618225097656,280.94189453125,0.9385790228843689,313.8446960449219,283.5472106933594,0.9976873397827148,307.7974853515625,286.4370422363281,0.9994001388549805,304.8293151855469,297.6739501953125,0.995524525642395
3256,308.71771240234375,266.3290100097656,0.9659721851348877,311.046142578125,276.7556457519531,0.9976208806037903,309.114990234375,286.6045837402344,0.9995610117912292,305.9903564453125,296.75372314453125,0.9953001737594604
3257,309.9473571777344,266.63568115234375,0.9685371518135071,313.06927490234375,281.196533203125,0.9987441301345825,310.2471923828125,286.9734802246094,0.9996169805526733,306.1997985839844,297.7276306152344,0.9981983304023743
3258,323.9298095703125,277.3664855957031,0.9683545827865601,315.5155029296875,283.978759765625,0.9984087347984314,308.57244873046875,285.4515075683594,0.9994297623634338,304.2222595214844,295.05975341796875,0.9927964806556702
3259,326.8102111816406,276.42822265625,0.98854660987854,316.5479736328125,283.9540100097656,0.998770534992218,308.0733642578125,285.9157409667969,0.9995644688606262,304.700927734375,295.676513671875,0.9965885877609253
3260,332.4871826171875,278.3544921875,0.9970484375953674,321.33917236328125,281.7572326660156,0.9994825124740601,308.4910583496094,285.6617736816406,0.999592125415802,303.9477844238281,295.5637512207031,0.995439350605011
3261,337.2454833984375,277.3590087890625,0.9988942742347717,324.1610412597656,281.6006164550781,0.9997406601905823,311.0384521484375,285.0542297363281,0.9992998838424683,302.5762023925781,293.3486022949219,0.9989386200904846
3262,345.1419677734375,280.7449951171875,0.9964377880096436,332.2748107910156,283.7882385253906,0.9997594952583313,319.5998840332031,283.15521240234375,0.998670220375061,306.5324401855469,288.3204040527344,0.9994276165962219
3263,347.3145446777344,279.8634948730469,0.9577293992042542,336.7018127441406,278.58575439453125,0.9997124075889587,323.46514892578125,278.1923522949219,0.9996340274810791,312.06585693359375,287.2408142089844,0.9992688298225403
3264,349.8385314941406,289.25042724609375,0.9948187470436096,340.48626708984375,283.9422302246094,0.999832272529602,327.78582763671875,276.4900207519531,0.9998165965080261,319.44561767578125,278.3356018066406,0.9985137581825256
3265,354.5713195800781,288.002197265625,0.9975535273551941,344.8103942871094,283.4150695800781,0.999283492565155,331.70465087890625,276.6172790527344,0.9997747540473938,323.19854736328125,279.48638916015625,0.9993638396263123
3266,351.58551025390625,291.1444091796875,0.9932072758674622,345.430908203125,283.36053466796875,0.9991587400436401,335.483154296875,275.4936218261719,0.9996986389160156,326.95074462890625,284.01171875,0.9899792671203613
3267,352.2088623046875,291.72149658203125,0.9986819624900818,345.505615234375,284.5935974121094,0.999022364616394,335.021484375,273.8756103515625,0.9996539354324341,326.5316467285156,282.4397888183594,0.9935797452926636
3268,346.8633117675781,294.39874267578125,0.9294145107269287,341.56024169921875,281.3249816894531,0.9989627599716187,334.5905456542969,280.083251953125,0.9994915723800659,324.2161560058594,285.6221008300781,0.9959269165992737
3269,351.83984375,288.7947998046875,0.9978899359703064,344.6827697753906,283.7958068847656,0.9994919300079346,331.7647705078125,277.710693359375,0.999763548374176,322.34832763671875,283.2542724609375,0.998920202255249
3270,352.5251770019531,284.110595703125,0.8751700520515442,338.6854248046875,276.309326171875,0.9990018010139465,331.88726806640625,279.9088439941406,0.9988225102424622,324.1604309082031,289.92230224609375,0.9959636926651001
3271,351.55120849609375,289.8859558105469,0.9987362027168274,343.956787109375,282.47381591796875,0.9995378255844116,332.2190856933594,274.55975341796875,0.9997640252113342,323.61871337890625,279.14495849609375,0.9982836246490479
3272,347.1591796875,291.4212646484375,0.9391957521438599,339.0411071777344,273.0869445800781,0.9938263297080994,333.10516357421875,275.9654541015625,0.9994269609451294,325.884033203125,285.4286804199219,0.9972783923149109
3273,350.29754638671875,291.67816162109375,0.9987635612487793,344.32135009765625,282.47808837890625,0.9986823201179504,332.39501953125,274.31744384765625,0.9997509121894836,325.28607177734375,281.1053161621094,0.9982675313949585
3274,335.4383239746094,255.0966339111328,0.7648558616638184,341.7239685058594,267.2421875,0.9946276545524597,334.93951416015625,276.2242126464844,0.9994795918464661,326.6298522949219,287.29638671875,0.9981932044029236
3275,350.5372619628906,291.0259704589844,0.9973318576812744,345.856689453125,282.5606384277344,0.9982713460922241,334.3177490234375,276.07427978515625,0.9996383190155029,326.88848876953125,283.11126708984375,0.9975900650024414
3276,349.056640625,290.4090270996094,0.935314953327179,340.87994384765625,275.3257141113281,0.9961931705474854,333.750732421875,274.6555480957031,0.9995412826538086,326.7994079589844,286.4154968261719,0.9968675971031189
3277,348.9933166503906,291.21356201171875,0.8793904185295105,340.6007080078125,274.8330383300781,0.9969965219497681,334.8927307128906,278.730712890625,0.9993841648101807,325.1657409667969,287.26593017578125,0.9985417127609253
3278,351.3766784667969,291.0317687988281,0.9980631470680237,345.9972229003906,282.76953125,0.9988957643508911,334.50799560546875,277.24847412109375,0.999674916267395,325.5716552734375,283.42120361328125,0.9981649518013
3279,334.8266906738281,257.7377624511719,0.9294545650482178,340.7955017089844,269.30157470703125,0.9916987419128418,335.4270324707031,277.86102294921875,0.999396562576294,331.5491943359375,286.5980529785156,0.9950079917907715
3280,352.13568115234375,290.0444030761719,0.9945592284202576,346.5863037109375,279.78131103515625,0.999144434928894,336.20819091796875,272.7001647949219,0.9997653365135193,329.3393859863281,277.6437072753906,0.995339035987854
3281,356.0971984863281,272.5919494628906,0.9693021178245544,345.6092224121094,273.4435729980469,0.9982231259346008,334.20404052734375,276.37017822265625,0.9994433522224426,328.1096496582031,287.8807678222656,0.9990455508232117
3282,357.6429748535156,283.74725341796875,0.9897210001945496,347.5556945800781,277.36456298828125,0.9992389678955078,334.40802001953125,274.9257507324219,0.9996453523635864,329.57537841796875,286.54144287109375,0.9977383613586426
3283,356.1221008300781,286.45404052734375,0.993358314037323,346.90106201171875,278.957275390625,0.9990641474723816,336.435302734375,273.5022888183594,0.9997575879096985,329.34051513671875,284.5272521972656,0.9958892464637756
3284,348.0778503417969,258.21099853515625,0.9524123668670654,343.6813049316406,269.0422668457031,0.9947829842567444,336.1265563964844,275.8709411621094,0.9997285008430481,330.0206604003906,288.2965087890625,0.9974890947341919
3285,353.94268798828125,286.7372131347656,0.998742401599884,347.39483642578125,280.3799743652344,0.9993983507156372,334.9382629394531,273.71728515625,0.999804675579071,328.9033203125,282.1925964355469,0.9980683922767639
3286,357.5341796875,283.2196960449219,0.9384757876396179,346.3021545410156,276.0580749511719,0.9980864524841309,335.5455322265625,275.1334228515625,0.9997765421867371,330.5384521484375,286.3833312988281,0.9976481795310974
3287,351.0958251953125,260.27862548828125,0.9113372564315796,346.2582092285156,273.0886535644531,0.9965560436248779,336.15869140625,274.7464599609375,0.9997426867485046,329.4276428222656,286.7937316894531,0.9983475208282471
3288,354.1560363769531,289.74774169921875,0.9930216670036316,347.23553466796875,278.2119445800781,0.9977898597717285,335.5831604003906,274.211181640625,0.9997993111610413,330.5444641113281,284.8831481933594,0.9979768395423889
3289,354.3942565917969,291.4796447753906,0.9967155456542969,347.7352600097656,278.10699462890625,0.9973903298377991,336.12957763671875,274.1062927246094,0.9997801184654236,328.25152587890625,284.8701171875,0.9994112253189087
3290,358.04412841796875,288.73095703125,0.9989983439445496,347.38427734375,279.2328796386719,0.9986525774002075,333.8511657714844,275.0726318359375,0.9997344613075256,329.069091796875,281.4297180175781,0.9991660118103027
3291,357.1620178222656,288.6295471191406,0.9995819926261902,347.06219482421875,279.6315002441406,0.9990591406822205,334.0509033203125,274.2426452636719,0.9997100234031677,327.5534973144531,280.9547424316406,0.999057948589325
3292,355.79248046875,288.2724609375,0.9993916749954224,346.8394775390625,280.1333923339844,0.9987469911575317,333.3921203613281,274.42816162109375,0.9996938705444336,326.9394226074219,282.2214660644531,0.9992567896842957
3293,357.28271484375,287.57281494140625,0.9990948438644409,346.8026123046875,281.0378723144531,0.9994003772735596,334.1315612792969,273.9506530761719,0.999650239944458,326.26373291015625,281.4422302246094,0.9990296363830566
3294,354.6275634765625,286.9620056152344,0.9995649456977844,345.8387145996094,281.3750305175781,0.999576985836029,333.685791015625,275.8021240234375,0.9997130036354065,326.5840148925781,279.1304931640625,0.9992954730987549
3295,352.1363220214844,287.9486083984375,0.9996620416641235,347.4131774902344,285.3878173828125,0.9994571805000305,333.04608154296875,277.1236572265625,0.9996471405029297,325.9252014160156,282.08489990234375,0.9984375834465027
3296,351.6667175292969,287.0885925292969,0.9993622899055481,345.8736572265625,283.9560546875,0.9994621872901917,333.2284240722656,275.66473388671875,0.9997063279151917,326.3469543457031,279.6879577636719,0.998078465461731
3297,350.765869140625,288.4254150390625,0.9996055960655212,344.06591796875,283.0115051269531,0.9996770620346069,330.8133239746094,274.18682861328125,0.9997140765190125,322.79498291015625,279.5137634277344,0.9989438652992249
3298,349.3357849121094,286.47515869140625,0.996356725692749,339.7937316894531,278.107666015625,0.9995285272598267,328.4647216796875,275.1882019042969,0.999596893787384,320.1651916503906,280.8958435058594,0.998056173324585
3299,348.4599304199219,285.45855712890625,0.9963812828063965,338.48193359375,278.34002685546875,0.9995750784873962,327.2987060546875,276.3459777832031,0.9996887445449829,319.450927734375,281.1528015136719,0.9978272318840027
3300,348.4886779785156,287.7303161621094,0.9992196559906006,339.9617614746094,283.9067077636719,0.9996770620346069,326.0897216796875,277.2845458984375,0.9996625185012817,318.5104064941406,280.13934326171875,0.9975678324699402
3301,347.44171142578125,290.33203125,0.9996739625930786,340.12261962890625,284.8139343261719,0.9997593760490417,326.412353515625,276.1427307128906,0.9998024106025696,321.415771484375,280.0216979980469,0.9982689619064331
3302,345.26983642578125,292.8060302734375,0.9994668364524841,339.606689453125,284.42401123046875,0.9995734095573425,325.10186767578125,274.6670227050781,0.9996989965438843,322.1266784667969,279.7586669921875,0.9945605397224426
3303,344.6990966796875,290.2520446777344,0.9968432188034058,338.80657958984375,282.0547790527344,0.9988120794296265,324.94549560546875,274.9406433105469,0.9997925162315369,319.9009094238281,279.53350830078125,0.998322069644928
3304,343.84991455078125,290.8172607421875,0.9940962791442871,335.65478515625,277.4216003417969,0.9991810917854309,324.7267761230469,273.3155822753906,0.9998611211776733,318.8288269042969,279.0075988769531,0.9985565543174744
3305,342.2549133300781,292.5010986328125,0.9988752007484436,336.20355224609375,282.3451843261719,0.999234676361084,324.2268371582031,273.5113220214844,0.9999039173126221,319.183837890625,278.91168212890625,0.9987999200820923
3306,342.8512878417969,292.3353576660156,0.9986779093742371,335.9571228027344,280.9457702636719,0.9989226460456848,324.69927978515625,271.9825439453125,0.9999035596847534,318.7655334472656,276.6885986328125,0.9990105628967285
3307,343.55316162109375,292.4224548339844,0.9971081614494324,336.50347900390625,277.262451171875,0.9985328912734985,324.41033935546875,272.7529602050781,0.9998144507408142,320.5035095214844,279.34423828125,0.9978485107421875
3308,342.57830810546875,292.37750244140625,0.9984203577041626,337.994873046875,282.2248840332031,0.9992542862892151,325.958251953125,273.569091796875,0.9997592568397522,320.2930908203125,277.9513244628906,0.9968373775482178
3309,343.0754699707031,291.1956787109375,0.9980548620223999,337.27459716796875,281.6922302246094,0.99906986951828,325.5149230957031,272.51318359375,0.9998486042022705,321.00048828125,277.49212646484375,0.9981496334075928
3310,343.62872314453125,292.47930908203125,0.9982095956802368,337.9497985839844,283.2276306152344,0.999350368976593,325.4107360839844,273.7900085449219,0.9998354911804199,320.7938537597656,278.5249938964844,0.998454213142395
3311,343.7492370605469,291.9573669433594,0.9990500807762146,337.72589111328125,284.00543212890625,0.9996241331100464,326.18572998046875,274.97943115234375,0.9997016787528992,320.45751953125,278.973876953125,0.9955560564994812
3312,343.52508544921875,288.6724548339844,0.9976413249969482,338.1638488769531,282.53082275390625,0.9993098974227905,325.4202575683594,273.66387939453125,0.9997974038124084,320.570068359375,278.68310546875,0.9958614706993103
3313,344.0662536621094,292.83392333984375,0.9985942244529724,337.65899658203125,282.5505065917969,0.9994625449180603,325.24993896484375,272.57513427734375,0.999834418296814,320.5146484375,278.63494873046875,0.9970864653587341
3314,343.64208984375,293.1133117675781,0.9957084655761719,337.3662414550781,281.37396240234375,0.9988822340965271,325.5902099609375,273.4937438964844,0.9997523427009583,322.46527099609375,279.9948425292969,0.9944738745689392
3315,342.2736511230469,293.84588623046875,0.9981980919837952,337.0656433105469,283.26385498046875,0.9992294311523438,325.53497314453125,273.5300598144531,0.9998149275779724,320.41326904296875,277.1512145996094,0.9972928166389465
3316,343.0267028808594,294.06640625,0.9991466999053955,336.9002380371094,283.1186828613281,0.9994434714317322,325.9391174316406,273.08355712890625,0.9998340606689453,319.91339111328125,277.035400390625,0.9982985854148865
3317,342.4717102050781,294.8349914550781,0.9987372756004333,337.0846862792969,284.61907958984375,0.999416708946228,326.5578918457031,273.6626892089844,0.9996674060821533,320.7074279785156,277.512939453125,0.9957107305526733
3318,343.5787658691406,293.59246826171875,0.9987596273422241,337.329833984375,283.2521057128906,0.9994800686836243,325.3941345214844,272.26177978515625,0.9998242259025574,321.09246826171875,276.9732971191406,0.9983226656913757
3319,342.4834289550781,293.03082275390625,0.9980217218399048,338.1898193359375,282.02020263671875,0.9988994598388672,327.0405578613281,272.6982421875,0.9995971322059631,320.3736572265625,276.4315185546875,0.9904070496559143
3320,342.0511474609375,289.97119140625,0.9912950992584229,336.4848327636719,277.37030029296875,0.9977307915687561,326.0436096191406,273.47662353515625,0.9996970891952515,322.7036437988281,279.59619140625,0.9894961714744568
3321,342.3869323730469,291.351318359375,0.9982694387435913,337.97808837890625,283.1882629394531,0.999603807926178,327.9439697265625,272.4011535644531,0.9997640252113342,320.3296203613281,276.53985595703125,0.9959092140197754
3322,343.9410705566406,292.210205078125,0.9962737560272217,339.14532470703125,282.857421875,0.9993187189102173,327.9305419921875,273.396484375,0.9996994733810425,320.32147216796875,277.8409729003906,0.9958593249320984
3323,345.89111328125,288.3056640625,0.9891586303710938,339.06231689453125,277.507080078125,0.9992309808731079,328.5848388671875,274.2034912109375,0.9994838237762451,320.0648193359375,279.4340515136719,0.9970145225524902
3324,343.87689208984375,293.7972106933594,0.998256504535675,339.8167724609375,285.3765869140625,0.999503493309021,330.5321350097656,274.26275634765625,0.999614953994751,322.02215576171875,278.5666198730469,0.9983364939689636
3325,345.29180908203125,290.3038330078125,0.9950588941574097,339.92034912109375,282.5238952636719,0.9993846416473389,328.8620910644531,273.2828369140625,0.999656081199646,320.5058898925781,279.02490234375,0.9979079961776733
3326,345.5518798828125,291.0093078613281,0.9983774423599243,340.56854248046875,283.67041015625,0.9996521472930908,329.9324035644531,273.4270935058594,0.9996680021286011,321.66351318359375,278.4784240722656,0.9979815483093262
3327,345.5979919433594,291.07843017578125,0.9992241859436035,341.5483093261719,284.9703369140625,0.9996908903121948,330.7254943847656,273.52911376953125,0.9995786547660828,320.88812255859375,277.68341064453125,0.9985023736953735
3328,346.2037048339844,291.5811462402344,0.997582197189331,340.7687072753906,283.8587341308594,0.9995707869529724,330.83648681640625,274.00689697265625,0.9996212720870972,320.7048645019531,279.1492004394531,0.998507559299469
3329,345.4178466796875,293.59033203125,0.9978935122489929,340.30047607421875,283.9017028808594,0.9996616840362549,330.0587158203125,274.5270080566406,0.9997130036354065,320.86749267578125,279.3731384277344,0.9987793564796448
3330,348.01507568359375,292.517578125,0.9995049238204956,343.3255615234375,284.9646301269531,0.9997512698173523,332.1780700683594,274.340087890625,0.9997691512107849,322.44085693359375,279.2499084472656,0.9991412162780762
